timestamp,alt,pres,a_x,a_y,a_z,g_x,g_y,g_z,temp
8146,0.78,999.56,-0.915,2.188,9.524,0.257,-0.249,-0.103,30.78
8157,0.80,999.56,-0.723,2.179,9.505,0.255,-0.285,-0.155,30.76
8169,0.81,999.56,-0.680,2.126,9.543,0.216,-0.249,-0.221,30.77
8181,0.79,999.56,-0.814,1.930,9.553,0.176,-0.142,-0.271,30.76
8193,0.81,999.56,-0.929,1.824,9.342,0.158,-0.001,-0.302,30.75
8206,0.82,999.56,-1.116,1.729,8.830,0.116,0.150,-0.279,30.74
8218,0.84,999.56,-1.221,1.633,8.562,0.033,0.232,-0.253,30.75
8229,0.82,999.56,-1.245,1.508,8.346,-0.066,0.276,-0.213,30.79
8241,0.86,999.55,-1.207,1.365,8.140,-0.130,0.280,-0.179,30.77
8252,0.81,999.56,-1.274,1.226,7.848,-0.173,0.241,-0.158,30.77
8264,0.80,999.56,-1.365,1.183,7.489,-0.173,0.177,-0.146,30.77
8275,0.83,999.56,-1.312,1.240,7.025,-0.143,0.063,-0.147,30.76
8287,0.80,999.56,-1.350,1.336,6.709,-0.113,-0.060,-0.162,30.78
8299,0.78,999.56,-1.374,0.977,6.570,-0.111,-0.184,-0.205,30.77
8310,0.81,999.56,-1.259,0.910,6.287,-0.129,-0.266,-0.235,30.77
8324,0.85,999.56,-0.991,0.939,5.669,-0.149,-0.273,-0.168,30.75
8336,0.88,999.55,-0.843,1.111,5.181,-0.205,-0.226,-0.069,30.77
8347,0.85,999.55,-0.766,1.298,4.851,-0.369,-0.147,0.063,30.78
8359,0.87,999.55,-0.757,1.331,4.405,-0.630,-0.045,0.176,30.75
8370,0.88,999.55,-0.876,1.398,4.453,-0.954,0.062,0.246,30.75
8382,0.89,999.55,-1.068,1.350,4.511,-1.216,0.148,0.337,30.78
8393,0.90,999.55,-0.905,1.245,4.334,-1.345,0.182,0.440,30.77
8405,0.92,999.55,-0.867,0.814,4.468,-1.400,0.180,0.482,30.77
8417,0.91,999.55,-1.015,0.493,5.128,-1.348,0.110,0.437,30.76
8428,0.88,999.55,-0.804,0.397,5.373,-1.189,-0.017,0.416,30.76
8442,0.90,999.55,-0.469,0.302,5.377,-0.957,-0.091,0.432,30.78
8454,0.85,999.55,-0.450,0.292,5.564,-0.809,-0.059,0.423,30.76
8465,0.87,999.55,-0.713,0.431,5.847,-0.745,-0.006,0.385,30.77
8476,0.86,999.55,-0.924,0.153,6.191,-0.755,0.009,0.313,30.79
8488,0.85,999.55,-1.106,-0.081,6.579,-0.759,-0.025,0.252,30.78
8500,0.87,999.55,-1.207,-0.306,6.752,-0.717,-0.078,0.249,30.78
8511,0.85,999.55,-1.149,-0.503,6.914,-0.657,-0.075,0.301,30.77
8523,0.85,999.55,-0.982,-0.651,6.953,-0.619,-0.029,0.359,30.77
8535,0.89,999.55,-1.006,-0.709,7.331,-0.581,0.047,0.401,30.76
8546,0.84,999.56,-1.111,-0.656,7.494,-0.521,0.149,0.428,30.78
8560,0.80,999.56,-1.116,-0.594,7.321,-0.416,0.279,0.456,30.78
8572,0.80,999.56,-0.919,-0.441,6.857,-0.347,0.374,0.487,30.78
8583,0.80,999.56,-0.919,-0.359,6.460,-0.333,0.462,0.513,30.80
8594,0.81,999.56,-1.154,-0.335,6.321,-0.410,0.545,0.537,30.81
8606,0.81,999.56,-1.724,-0.321,6.551,-0.534,0.546,0.562,30.80
8617,0.79,999.56,-1.963,-0.182,6.661,-0.698,0.484,0.596,30.79
8629,0.78,999.56,-2.035,-0.053,7.221,-0.808,0.427,0.648,30.79
8641,0.77,999.56,-1.824,0.244,7.456,-0.854,0.398,0.719,30.78
8652,0.73,999.57,-1.221,0.014,7.427,-0.864,0.450,0.772,30.81
8664,0.72,999.57,-1.097,-0.168,7.810,-0.851,0.528,0.691,30.78
8678,0.76,999.57,-1.369,-0.235,8.236,-0.766,0.505,0.443,30.80
8689,0.74,999.57,-1.676,-0.532,8.495,-0.609,0.360,0.191,30.81
8701,0.74,999.57,-1.944,-0.776,8.332,-0.375,0.143,-0.045,30.78
8712,0.70,999.57,-2.002,-0.809,7.891,-0.092,-0.045,-0.169,30.79
8724,0.70,999.57,-1.958,-0.541,7.379,0.089,-0.087,-0.124,30.78
8735,0.66,999.58,-1.858,-0.168,6.924,0.080,0.067,0.059,30.79
8747,0.66,999.58,-1.982,0.460,6.804,-0.163,0.381,0.250,30.80
8759,0.66,999.58,-2.356,0.785,6.948,-0.540,0.714,0.367,30.79
8777,0.62,999.58,-2.557,0.527,7.403,-1.166,1.015,0.355,30.79
8789,0.67,999.58,-2.399,0.283,7.628,-1.406,0.970,0.199,30.78
8802,0.66,999.58,-1.791,-0.565,7.417,-1.395,0.807,-0.033,30.79
8814,0.62,999.58,-1.547,-1.250,7.556,-1.186,0.629,-0.221,30.77
8825,0.58,999.59,-1.800,-1.456,7.891,-0.869,0.381,-0.415,30.78
8837,0.58,999.59,-2.466,-1.341,8.274,-0.588,0.185,-0.525,30.78
8848,0.58,999.59,-2.945,-1.211,8.681,-0.334,0.006,-0.540,30.80
8860,0.58,999.59,-3.189,-0.737,8.868,-0.214,-0.063,-0.483,30.79
8871,0.58,999.59,-3.170,-0.302,8.897,-0.244,0.011,-0.422,30.78
8883,0.53,999.59,-2.543,-0.306,8.748,-0.386,0.191,-0.393,30.82
8895,0.51,999.60,-1.638,-0.967,8.332,-0.654,0.482,-0.427,30.77
8906,0.53,999.59,-1.595,-2.184,8.677,-1.017,0.737,-0.606,30.81
8920,0.49,999.60,-2.648,-2.801,9.993,-1.304,0.835,-0.868,30.81
8932,0.51,999.60,-3.251,-3.529,10.731,-1.316,0.855,-0.953,30.79
8943,0.46,999.60,-3.697,-3.836,11.056,-1.131,0.917,-0.976,30.78
8954,0.42,999.61,-3.816,-3.855,10.783,-0.816,1.079,-0.904,30.80
8966,0.38,999.61,-3.893,-4.085,10.228,-0.533,1.333,-0.835,30.84
8977,0.39,999.61,-4.041,-4.444,9.313,-0.244,1.512,-0.759,30.80
8989,0.38,999.61,-4.223,-4.927,8.543,0.060,1.341,-0.688,30.79
9001,0.39,999.61,-4.635,-4.966,8.447,0.332,0.858,-0.655,30.78
9012,0.39,999.61,-4.496,-4.372,9.117,0.569,0.139,-0.599,30.79
9024,0.35,999.61,-3.567,-3.405,9.720,0.651,-0.406,-0.518,30.80
9038,0.32,999.62,-2.241,-2.859,9.960,0.577,-0.520,-0.526,30.81
9049,0.35,999.61,-1.642,-2.600,10.022,0.459,-0.300,-0.670,30.80
9061,0.31,999.62,-1.748,-2.816,9.730,0.423,-0.029,-0.797,30.80
9072,0.31,999.62,-2.121,-3.012,9.476,0.533,0.050,-0.965,30.82
9084,0.30,999.62,-2.562,-3.127,9.151,0.714,-0.087,-0.996,30.80
9095,0.26,999.62,-2.792,-2.993,9.021,0.792,-0.271,-0.905,30.79
9107,0.22,999.63,-2.782,-2.921,9.395,0.505,-0.280,-0.773,30.79
9119,0.22,999.63,-2.983,-3.491,10.621,-0.213,-0.059,-0.706,30.79
9130,0.19,999.63,-3.036,-4.463,11.851,-0.974,0.215,-0.762,30.82
9142,0.22,999.63,-2.935,-5.550,12.282,-1.291,0.311,-0.869,30.79
9162,0.15,999.64,-2.820,-5.076,11.195,-0.533,0.020,-1.019,30.81
9174,0.13,999.64,-3.074,-4.424,10.654,0.175,-0.263,-0.906,30.79
9185,0.16,999.64,-3.376,-3.907,10.367,0.748,-0.560,-0.671,30.78
9197,0.10,999.64,-3.299,-3.788,10.343,0.936,-0.737,-0.444,30.79
9208,0.14,999.64,-2.959,-4.266,10.645,0.871,-0.729,-0.274,30.78
9220,0.12,999.64,-2.734,-4.276,11.133,0.676,-0.580,-0.180,30.79
9231,0.11,999.64,-2.715,-4.199,11.468,0.483,-0.392,-0.104,30.80
9243,0.09,999.65,-2.543,-4.089,11.315,0.411,-0.270,-0.065,30.79
9255,0.09,999.64,-2.480,-4.022,11.382,0.519,-0.283,-0.056,30.79
9266,0.11,999.64,-2.768,-3.347,11.416,0.735,-0.484,-0.119,30.81
9292,0.06,999.65,-2.332,-2.236,10.942,1.221,-1.000,0.062,30.81
9303,0.01,999.65,-1.978,-2.145,10.898,1.186,-0.941,0.162,30.79
9315,-0.00,999.66,-1.858,-2.188,11.229,0.996,-0.752,0.211,30.80
9326,0.03,999.65,-1.776,-1.987,11.569,0.623,-0.468,0.188,30.81
9338,0.06,999.65,-1.901,-2.078,12.009,0.142,-0.218,0.092,30.80
9349,0.03,999.65,-2.433,-2.107,12.335,-0.406,-0.028,-0.046,30.78
9361,0.04,999.65,-2.509,-2.164,12.292,-0.808,0.047,-0.109,30.79
9373,-0.01,999.66,-2.289,-2.490,12.100,-1.099,0.111,-0.088,30.78
9384,0.02,999.65,-2.193,-2.892,11.961,-1.140,0.148,-0.035,30.82
9396,0.02,999.65,-2.093,-3.036,11.779,-1.021,0.106,-0.009,30.81
9410,0.02,999.65,-2.088,-3.242,11.909,-0.770,-0.007,-0.028,30.81
9421,0.03,999.65,-2.246,-2.897,12.028,-0.554,-0.155,-0.057,30.80
9433,0.03,999.65,-2.227,-2.744,11.942,-0.414,-0.285,-0.043,30.82
9444,0.03,999.65,-2.116,-2.758,11.918,-0.345,-0.351,-0.004,30.82
9456,-0.02,999.66,-1.935,-2.840,11.923,-0.343,-0.317,0.031,30.82
9467,0.00,999.66,-1.796,-2.806,11.904,-0.359,-0.201,0.061,30.82
9479,-0.02,999.66,-1.753,-2.988,12.033,-0.337,-0.081,0.071,30.81
9490,-0.05,999.66,-1.944,-2.959,12.062,-0.246,-0.001,0.064,30.79
9502,-0.04,999.66,-2.021,-2.792,11.914,-0.098,0.030,0.078,30.83
9514,-0.01,999.66,-2.174,-2.887,12.072,0.021,0.022,0.095,30.81
9528,0.01,999.65,-2.404,-2.662,12.397,0.126,-0.052,0.101,30.83
9539,-0.01,999.66,-2.284,-2.351,12.177,0.193,-0.124,0.159,30.82
9550,0.03,999.65,-1.963,-2.351,11.966,0.211,-0.114,0.237,30.78
9562,0.01,999.65,-1.906,-2.581,12.215,0.172,-0.051,0.271,30.82
9573,0.02,999.65,-1.896,-2.696,12.522,0.081,0.014,0.269,30.81
9585,-0.02,999.66,-1.963,-2.586,12.689,-0.009,0.043,0.269,30.81
9597,-0.02,999.66,-1.748,-2.485,12.546,-0.069,0.054,0.298,30.81
9608,-0.03,999.66,-1.614,-2.500,12.498,-0.089,0.084,0.313,30.83
9620,-0.04,999.66,-1.528,-2.701,12.421,-0.100,0.135,0.321,30.82
9632,-0.04,999.66,-1.599,-2.935,12.752,-0.135,0.208,0.301,30.82
9646,-0.08,999.66,-1.839,-3.175,12.167,-0.240,0.266,0.292,30.82
9657,-0.03,999.66,-1.877,-3.400,12.009,-0.339,0.382,0.310,30.82
9668,0.00,999.65,-1.978,-3.687,12.096,-0.444,0.539,0.370,30.79
9680,0.05,999.65,-2.121,-3.874,12.220,-0.528,0.668,0.431,30.80
9691,0.04,999.65,-2.136,-3.922,12.225,-0.616,0.771,0.493,30.82
9703,0.05,999.65,-2.093,-4.247,12.234,-0.679,0.823,0.543,30.81
9714,0.04,999.65,-2.073,-4.578,11.890,-0.754,0.860,0.538,30.82
9726,0.05,999.65,-2.169,-4.429,11.569,-0.782,0.882,0.543,30.82
9738,0.10,999.64,-2.298,-4.511,11.085,-0.745,0.888,0.597,30.82
9750,0.09,999.64,-2.428,-4.539,10.539,-0.617,0.867,0.699,30.80
9763,0.05,999.65,-2.375,-4.922,10.195,-0.449,0.854,0.823,30.83
9775,0.07,999.65,-2.351,-5.540,10.338,-0.374,0.848,0.827,30.80
9786,0.08,999.65,-2.476,-5.698,10.568,-0.260,0.822,0.734,30.81
9798,0.10,999.64,-2.581,-5.310,10.520,-0.042,0.758,0.660,30.82
9809,0.08,999.65,-2.375,-4.602,9.850,0.243,0.722,0.631,30.83
9821,0.11,999.64,-2.380,-4.520,9.079,0.451,0.788,0.646,30.78
9832,0.14,999.64,-2.404,-4.310,8.447,0.496,0.919,0.618,30.78
9844,0.14,999.64,-2.849,-4.209,7.973,0.281,0.996,0.596,30.79
9856,0.18,999.63,-3.462,-4.233,7.791,-0.040,0.948,0.553,30.79
9868,0.17,999.64,-4.065,-3.472,6.862,-0.215,0.763,0.516,30.82
9881,0.19,999.63,-2.902,-3.912,7.072,-0.139,0.740,0.639,30.79
9893,0.20,999.63,-2.782,-4.453,7.518,0.045,0.694,0.602,30.80
9904,0.19,999.63,-3.615,-4.535,7.958,0.209,0.492,0.462,30.81
9916,0.23,999.63,-3.883,-3.903,7.872,0.258,0.218,0.305,30.80
9927,0.23,999.63,-3.548,-3.457,7.317,0.233,-0.040,0.207,30.79
9939,0.28,999.62,-3.237,-3.093,6.512,0.087,-0.155,0.146,30.80
9950,0.27,999.62,-3.103,-2.840,5.885,-0.163,-0.126,0.149,30.79
9962,0.25,999.63,-3.175,-3.055,5.641,-0.390,-0.070,0.210,30.81
9974,0.24,999.63,-3.405,-3.749,6.048,-0.531,-0.107,0.176,30.78
9985,0.24,999.63,-3.534,-3.826,6.699,-0.516,-0.283,0.014,30.78
9999,0.29,999.62,-3.467,-4.061,7.221,-0.341,-0.554,-0.125,30.79
10011,0.30,999.62,-3.045,-3.879,6.900,-0.190,-0.671,-0.184,30.79
10022,0.33,999.62,-2.792,-3.893,6.498,-0.122,-0.642,-0.256,30.81
10033,0.32,999.62,-2.796,-3.165,6.551,-0.022,-0.544,-0.296,30.80
10045,0.32,999.62,-2.892,-3.112,6.412,0.014,-0.449,-0.292,30.78
10057,0.33,999.62,-2.763,-2.614,6.373,-0.063,-0.376,-0.327,30.79
10068,0.31,999.62,-2.696,-3.280,6.675,-0.245,-0.329,-0.435,30.79
10080,0.32,999.62,-3.065,-3.409,7.120,-0.279,-0.356,-0.584,30.78
10092,0.37,999.61,-3.093,-3.294,7.025,-0.154,-0.447,-0.668,30.79
10103,0.34,999.62,-2.686,-3.184,6.910,0.010,-0.521,-0.729,30.81
10117,0.32,999.62,-2.782,-3.677,7.518,0.164,-0.568,-0.840,30.77
10128,0.36,999.61,-2.907,-4.037,7.944,0.279,-0.564,-0.897,30.78
10140,0.39,999.61,-2.873,-4.032,8.121,0.381,-0.535,-0.940,30.79
10151,0.40,999.61,-2.696,-3.941,8.011,0.452,-0.451,-0.916,30.79
10163,0.39,999.61,-2.610,-3.950,7.532,0.479,-0.318,-0.760,30.80
10174,0.40,999.61,-2.854,-4.401,7.077,0.452,-0.127,-0.488,30.78
10186,0.40,999.61,-3.160,-4.381,7.245,0.393,-0.010,-0.254,30.78
10198,0.44,999.60,-3.290,-4.085,7.513,0.320,-0.019,-0.082,30.78
10209,0.42,999.61,-2.993,-3.812,7.752,0.276,-0.115,-0.021,30.78
10221,0.41,999.61,-2.662,-3.385,7.920,0.296,-0.211,-0.024,30.78
10235,0.37,999.61,-2.322,-3.371,7.776,0.384,-0.249,-0.044,30.80
10246,0.40,999.61,-2.227,-3.151,7.925,0.532,-0.274,-0.113,30.80
10258,0.43,999.60,-2.222,-2.825,8.016,0.666,-0.309,-0.209,30.79
10269,0.46,999.60,-2.083,-2.954,7.992,0.768,-0.340,-0.319,30.79
10281,0.45,999.60,-2.356,-2.777,7.987,0.841,-0.401,-0.385,30.79
10292,0.44,999.60,-2.433,-2.792,7.824,0.856,-0.436,-0.370,30.79
10304,0.46,999.60,-2.284,-2.758,7.647,0.818,-0.432,-0.307,30.76
10316,0.45,999.60,-2.140,-2.739,7.594,0.716,-0.374,-0.213,30.79
10327,0.46,999.60,-2.073,-2.543,7.796,0.569,-0.311,-0.127,30.79
10343,0.48,999.60,-2.040,-2.543,7.987,0.426,-0.270,-0.052,30.76
10355,0.45,999.60,-1.958,-2.567,8.030,0.384,-0.279,-0.042,30.77
10366,0.51,999.60,-1.844,-2.342,8.126,0.364,-0.306,-0.070,30.75
10378,0.51,999.60,-1.805,-2.504,8.179,0.365,-0.321,-0.099,30.78
10389,0.51,999.59,-1.834,-2.533,8.294,0.398,-0.313,-0.118,30.79
10401,0.51,999.60,-1.714,-2.614,8.212,0.418,-0.269,-0.042,30.76
10412,0.49,999.60,-1.700,-2.796,8.198,0.371,-0.158,0.071,30.78
10424,0.52,999.59,-1.896,-2.801,8.365,0.296,-0.055,0.160,30.79
10436,0.51,999.59,-1.867,-2.672,8.437,0.249,0.000,0.255,30.79
10450,0.48,999.60,-1.791,-2.672,8.418,0.204,0.029,0.316,30.78
10461,0.45,999.60,-1.853,-2.571,8.576,0.203,0.023,0.315,30.80
10472,0.46,999.60,-1.776,-2.409,8.619,0.257,-0.007,0.302,30.77
10484,0.49,999.60,-1.781,-2.375,8.610,0.320,-0.026,0.246,30.77
10495,0.48,999.60,-1.901,-2.365,8.657,0.419,-0.073,0.152,30.79
10507,0.47,999.60,-1.992,-2.370,8.667,0.538,-0.134,0.093,30.78
10518,0.46,999.60,-1.882,-2.361,8.576,0.607,-0.172,0.072,30.77
10530,0.50,999.60,-1.738,-2.174,8.495,0.573,-0.157,0.058,30.77
10542,0.49,999.60,-1.638,-1.949,8.480,0.458,-0.099,0.047,30.81
10553,0.47,999.60,-1.700,-1.949,8.365,0.343,-0.031,0.057,30.78
10567,0.47,999.60,-1.891,-2.006,8.365,0.287,0.012,0.072,30.79
10579,0.49,999.60,-1.925,-1.911,8.365,0.294,-0.003,0.071,30.79
10590,0.50,999.60,-1.973,-1.824,8.452,0.319,-0.058,0.044,30.79
10602,0.50,999.60,-1.997,-1.681,8.499,0.350,-0.109,0.026,30.79
10613,0.52,999.59,-1.982,-1.671,8.509,0.370,-0.142,0.015,30.78
10625,0.52,999.59,-2.054,-1.628,8.543,0.350,-0.144,0.030,30.79
10636,0.54,999.59,-2.093,-1.753,8.514,0.302,-0.141,0.075,30.76
10648,0.52,999.59,-2.006,-1.767,8.595,0.270,-0.146,0.116,30.81
10659,0.53,999.59,-1.925,-1.642,8.543,0.267,-0.156,0.158,30.80
10671,0.52,999.59,-1.796,-1.403,8.638,0.268,-0.155,0.186,30.78
10685,0.51,999.59,-1.676,-1.192,8.566,0.236,-0.140,0.184,30.79
10697,0.54,999.59,-1.676,-1.149,8.581,0.189,-0.122,0.162,30.78
10708,0.52,999.59,-1.681,-1.211,8.614,0.155,-0.113,0.146,30.79
10719,0.49,999.60,-1.762,-1.283,8.643,0.159,-0.126,0.137,30.79
10731,0.49,999.60,-1.733,-1.188,8.681,0.174,-0.144,0.143,30.78
10742,0.52,999.59,-1.695,-1.221,8.705,0.168,-0.163,0.163,30.78
10754,0.56,999.59,-1.638,-1.116,8.801,0.134,-0.160,0.201,30.79
10766,0.53,999.59,-1.456,-1.001,8.744,0.070,-0.121,0.256,30.79
10777,0.52,999.59,-1.293,-0.958,8.734,-0.002,-0.063,0.294,30.80
10789,0.50,999.60,-1.226,-0.804,8.796,-0.057,-0.023,0.296,30.79
10803,0.48,999.60,-1.178,-0.776,8.993,-0.060,-0.035,0.228,30.79
10814,0.51,999.59,-1.216,-0.766,9.026,-0.023,-0.085,0.153,30.77
10826,0.48,999.60,-1.183,-0.891,9.050,0.006,-0.117,0.098,30.78
10837,0.48,999.60,-1.211,-0.948,9.036,-0.004,-0.123,0.066,30.78
10849,0.53,999.59,-1.274,-0.991,9.108,-0.047,-0.105,0.082,30.79
10860,0.51,999.59,-1.216,-0.943,9.189,-0.110,-0.066,0.126,30.80
10872,0.49,999.60,-1.116,-0.977,9.151,-0.163,-0.007,0.164,30.78
10883,0.49,999.60,-1.192,-1.044,9.165,-0.212,0.064,0.191,30.81
10895,0.54,999.59,-1.293,-1.063,9.117,-0.227,0.109,0.224,30.81
10907,0.54,999.59,-1.336,-1.092,9.131,-0.219,0.125,0.244,30.82
10921,0.52,999.59,-1.350,-1.077,9.122,-0.189,0.092,0.218,30.82
10932,0.50,999.60,-1.422,-1.125,9.170,-0.160,0.046,0.159,30.79
10944,0.49,999.60,-1.504,-1.144,9.117,-0.134,0.000,0.110,30.78
10955,0.50,999.60,-1.499,-1.245,9.184,-0.122,-0.030,0.082,30.82
10966,0.49,999.60,-1.542,-1.183,9.122,-0.125,-0.032,0.068,30.82
10978,0.52,999.59,-1.504,-1.149,9.117,-0.152,-0.007,0.090,30.82
10990,0.50,999.60,-1.460,-1.063,9.026,-0.193,0.048,0.133,30.81
11001,0.48,999.60,-1.460,-0.934,8.935,-0.238,0.114,0.180,30.79
11013,0.52,999.59,-1.427,-0.962,8.940,-0.283,0.156,0.208,30.81
11025,0.57,999.59,-1.465,-0.895,8.868,-0.315,0.182,0.212,30.82
11039,0.57,999.59,-1.465,-0.876,8.739,-0.321,0.187,0.185,30.82
11050,0.51,999.59,-1.504,-0.776,8.590,-0.309,0.186,0.167,30.83
11061,0.50,999.60,-1.628,-0.747,8.456,-0.298,0.193,0.155,30.81
11073,0.52,999.59,-1.652,-0.642,8.279,-0.288,0.208,0.159,30.82
11084,0.52,999.59,-1.738,-0.541,8.049,-0.284,0.228,0.182,30.80
11096,0.53,999.59,-1.786,-0.460,7.906,-0.280,0.238,0.196,30.79
11107,0.57,999.59,-1.944,-0.383,7.901,-0.256,0.232,0.204,30.81
11119,0.55,999.59,-1.887,-0.306,7.752,-0.213,0.212,0.217,30.82
11131,0.53,999.59,-1.872,-0.206,7.556,-0.183,0.193,0.221,30.82
11143,0.51,999.59,-1.839,-0.158,7.561,-0.189,0.198,0.233,30.82
11157,0.53,999.59,-1.753,-0.081,7.499,-0.209,0.231,0.180,30.82
11168,0.50,999.60,-1.834,0.048,7.527,-0.154,0.225,0.090,30.82
11179,0.51,999.59,-1.911,0.096,7.326,-0.031,0.168,0.002,30.83
11191,0.52,999.59,-1.906,-0.038,7.178,0.083,0.082,-0.067,30.81
11202,0.54,999.59,-2.045,0.043,6.766,0.179,-0.061,-0.133,30.82
11214,0.52,999.59,-1.939,-0.019,6.627,0.197,-0.187,-0.124,30.79
11225,0.54,999.59,-1.867,-0.273,6.608,0.162,-0.298,-0.078,30.80
11237,0.52,999.59,-1.786,-0.306,6.574,0.097,-0.353,-0.008,30.81
11249,0.54,999.59,-1.547,-0.488,6.517,-0.005,-0.297,0.110,30.82
11260,0.52,999.59,-1.264,-0.651,6.354,-0.144,-0.099,0.212,30.80
11274,0.54,999.59,-1.465,-0.857,6.685,-0.249,0.202,0.211,30.80
11286,0.53,999.59,-1.599,-0.704,6.800,-0.179,0.360,0.103,30.82
11297,0.55,999.59,-1.810,-0.622,6.670,0.065,0.399,-0.063,30.82
11309,0.56,999.59,-1.925,-0.651,6.354,0.355,0.341,-0.202,30.84
11320,0.54,999.59,-2.107,-0.704,6.129,0.637,0.228,-0.266,30.82
11332,0.51,999.60,-2.078,-0.819,6.091,0.852,0.091,-0.245,30.83
11343,0.49,999.60,-2.150,-0.876,6.220,0.897,0.016,-0.163,30.83
11355,0.48,999.60,-2.016,-0.761,6.235,0.822,0.029,-0.084,30.83
11367,0.48,999.60,-1.820,-0.699,6.426,0.627,0.145,-0.010,30.82
11378,0.48,999.60,-1.776,-0.713,6.522,0.339,0.332,0.014,30.84
11392,0.42,999.61,-2.035,-1.020,7.082,0.076,0.479,-0.044,30.82
11404,0.42,999.61,-2.365,-1.082,7.417,0.063,0.459,-0.050,30.80
11421,0.40,999.61,-2.251,-1.058,7.412,0.370,0.246,-0.001,30.84
11433,0.38,999.61,-2.121,-0.958,7.479,0.610,0.105,0.023,30.79
11444,0.40,999.61,-1.925,-0.862,7.537,0.820,-0.013,0.060,30.81
11456,0.37,999.61,-1.906,-0.929,8.169,0.928,-0.075,0.083,30.82
11467,0.33,999.62,-1.867,-0.948,9.064,0.929,-0.098,0.110,30.82
11479,0.33,999.62,-1.585,-1.255,9.529,0.810,-0.066,0.105,30.81
11491,0.31,999.62,-1.767,-1.925,9.984,0.592,-0.003,0.032,30.82
11502,0.31,999.62,-2.150,-2.442,10.405,0.329,-0.021,-0.104,30.83
11517,0.24,999.63,-2.591,-2.519,10.683,0.090,-0.163,-0.123,30.81
11528,0.23,999.63,-2.528,-2.638,10.678,0.025,-0.268,-0.031,30.84
11539,0.20,999.63,-1.925,-2.581,10.353,0.033,-0.284,0.104,30.83
11551,0.19,999.63,-1.178,-2.715,10.329,0.064,-0.165,0.235,30.82
11562,0.20,999.63,-1.001,-2.758,10.803,0.116,0.056,0.243,30.82
11574,0.19,999.63,-0.871,-2.950,11.483,0.157,0.215,0.116,30.81
11585,0.18,999.63,-1.393,-3.409,12.000,0.199,0.315,-0.076,30.83
11597,0.18,999.63,-2.217,-3.903,12.546,0.224,0.249,-0.214,30.82
11609,0.17,999.63,-2.844,-4.472,12.761,0.234,0.054,-0.273,30.79
11620,0.16,999.64,-3.179,-2.844,12.948,0.327,-0.087,-0.230,30.81
11634,0.13,999.64,-3.084,-4.166,12.732,0.312,-0.110,-0.042,30.81
11646,0.17,999.64,-2.538,-4.903,12.014,0.273,-0.029,0.104,30.80
11657,0.14,999.64,-2.442,-3.151,12.096,0.242,0.184,0.212,30.80
11669,0.11,999.64,-2.337,-3.304,12.110,0.148,0.319,0.261,30.80
11680,0.08,999.65,-2.571,-3.543,11.789,0.035,0.273,0.233,30.81
11692,0.10,999.64,-2.715,-3.519,11.655,-0.022,0.076,0.161,30.84
11703,0.13,999.64,-3.007,-3.208,11.439,-0.004,-0.172,0.169,30.79
11715,0.07,999.65,-2.969,-3.347,11.262,0.000,-0.419,0.186,30.82
11726,0.09,999.64,-2.859,-3.247,11.645,-0.010,-0.592,0.211,30.83
11738,0.06,999.65,-2.581,-2.887,11.679,-0.012,-0.625,0.285,30.84
11752,0.06,999.65,-2.035,-2.140,11.100,-0.056,-0.524,0.345,30.80
11764,0.08,999.65,-1.714,-1.518,10.616,-0.215,-0.405,0.338,30.82
11775,0.07,999.65,-1.336,-1.714,10.209,-0.382,-0.210,0.307,30.81
11786,0.08,999.65,-1.030,-1.384,10.123,-0.547,-0.030,0.207,30.81
11798,0.06,999.65,-1.154,-0.919,10.496,-0.704,0.089,0.089,30.80
11809,0.08,999.65,-1.403,-1.149,10.793,-0.896,0.067,-0.042,30.79
11821,0.05,999.65,-1.547,-1.642,11.334,-1.099,-0.066,-0.206,30.80
11833,0.09,999.64,-1.695,-2.308,12.206,-1.183,-0.229,-0.327,30.80
11844,0.05,999.65,-1.518,-2.782,12.684,-0.967,-0.347,-0.348,30.79
11856,0.02,999.65,-1.058,-2.796,11.942,-0.585,-0.381,-0.241,30.82
11870,0.08,999.65,-1.073,-2.658,11.056,-0.102,-0.304,-0.046,30.81
11881,0.03,999.65,-1.001,-2.040,10.491,0.057,-0.265,0.021,30.80
11893,0.04,999.65,-1.077,-1.978,10.166,0.061,-0.244,0.021,30.81
11904,0.02,999.65,-1.073,-1.772,10.051,-0.080,-0.272,-0.012,30.80
11916,-0.01,999.66,-0.991,-2.169,10.803,-0.220,-0.284,-0.075,30.82
11927,-0.00,999.66,-0.977,-2.126,10.812,-0.245,-0.380,-0.099,30.78
11939,-0.00,999.66,-0.642,-1.882,10.736,-0.159,-0.463,-0.117,30.81
11950,-0.03,999.66,-0.388,-1.642,10.774,0.003,-0.485,-0.090,30.81
11962,-0.01,999.66,-0.886,-0.230,14.461,0.494,-0.675,0.184,30.80
11974,-0.03,999.66,1.307,-2.806,8.969,1.084,-0.334,0.226,30.81
11988,0.01,999.65,-0.441,-0.958,9.850,0.738,0.135,-0.094,30.82
11999,-0.02,999.66,-1.020,-0.321,10.429,0.573,0.309,-0.135,30.80
12011,-0.01,999.66,-1.183,-0.862,10.391,0.447,0.368,-0.157,30.80
12022,-0.06,999.66,-6.249,-0.804,20.571,0.630,0.029,-0.072,30.79
12034,-0.08,999.66,1.599,-1.599,7.776,0.694,0.242,-0.434,30.79
